O,D,trips_modelled
43759,1503009,0.0026640111236594433
43759,1503044,0.12025091172182878
43759,1503096,0.03962939013815162
43759,1503206,0.004335197501055346
43759,1503233,0.002200249240814933
43759,1503275,0.0082111235110686
43759,1503325,0.34841057477416437
43759,1503404,0.00288301702361548
43759,1503436,0.10168248514931533
43759,1503471,0.03556144761473012
43759,1503607,0.024210297374910036
43759,1503636,0.035106225161549806
43759,1503642,0.01641039353106673
43759,1503645,0.02052504983583891
43759,1503674,0.061597471928531655
43759,1503676,0.011370369304787678
43759,1503857,0.02590484863214881
43759,1503910,0.018943742247801636
43760,1503001,0.10356317502920155
43760,1503009,0.030713629846909337
43760,1503044,0.14668040418884115
43760,1503096,0.11320079884419952
43760,1503233,0.008096610844057207
43760,1503275,0.04397896377977189
43760,1503325,0.4749785678345417
43760,1503404,0.02175145625082685
43760,1503432,0.04382542718298165
43760,1503436,0.6722451377602116
43760,1503471,0.08621723880389215
43760,1503510,0.06914653293642163
43760,1503575,0.045202932459346624
43760,1503604,0.0842538910259211
43760,1503607,0.08218597762945755
43760,1503636,0.11062864133205103
43760,1503642,0.05201537358684377
43760,1503645,0.034861422395270514
43760,1503674,0.6960927438756495
43760,1503676,0.12486968494715855
43760,1503820,0.03626015662805168
43760,1503857,0.2369323030420557
43760,1503910,0.10251960199781293
43761,1503001,0.16109790052870554
43761,1503044,0.36719279611821565
43761,1503096,0.10452067604451387
43761,1503206,0.011806542611278396
43761,1503233,0.005641498555396698
43761,1503275,0.019220693594879858
43761,1503325,1.0190185577187691
43761,1503404,0.006521795985361774
43761,1503436,0.23124342143437637
43761,1503471,0.08908166041183853
43761,1503607,0.06270874005297619
43761,1503636,0.08621379072305649
43761,1503642,0.0416874228527887
43761,1503645,0.05757562379946621
43761,1503674,0.13682666314721895
43761,1503857,0.05912347529884001
43761,1503910,0.04439842580120604
43763,1503044,0.16012763766152383
43763,1503325,0.27698772042793823
43763,1503723,0.14747944856527348
43763,1503836,2.3825069683083306
43763,1503964,0.5592583030232426
43763,1503986,0.15178941717618893
43764,1503001,0.07451151992291048
43764,1503253,0.0722769744749296
43764,1503275,0.011247637201349848
43764,1503353,0.1323686457903407
43764,1503471,0.015380436304622054
43764,1503636,0.029897640960340865
43764,1503642,0.13117028449464055
43764,1503670,0.00951701659413714
43764,1503751,0.0731979928388359
43764,1503910,0.03015392832632422
43765,1503044,0.04259366075823792
43765,1503723,0.04390206279121736
43765,1503836,0.6971520581835724
43765,1503964,0.17489545185948147
43765,1503986,0.05017476250340883
43766,1503001,0.01432887922611482
43766,1503009,0.007616929189793014
43766,1503044,0.019323588105477813
43766,1503096,0.017793355835673944
43766,1503251,0.01235365805072592
43766,1503275,0.007364008313215674
43766,1503325,0.06332766108628139
43766,1503350,0.010296354857420491
43766,1503404,0.0035140918045797596
43766,1503432,0.010052966525452907
43766,1503436,0.10509359928132161
43766,1503471,0.01202657199939358
43766,1503482,0.004582641897543629
43766,1503510,0.017655949141083288
43766,1503575,0.011230564164863496
43766,1503604,0.021538387575214462
43766,1503636,0.016284928102642687
43766,1503642,0.008108199212759336
43766,1503645,0.004814855915189567
43766,1503674,0.14617800948257373
43766,1503676,0.03023217687466307
43766,1503820,0.0090375423112594
43766,1503857,0.05105304654512944
43766,1503910,0.01735814392673365
43767,1503001,1.2272161259292012
43767,1503044,1.9014564443018607
43767,1503096,0.3067652260265373
43767,1503275,0.04807391214201489
43767,1503325,3.1840123667815865
43767,1503404,0.010451430902305228
43767,1503436,0.3729197054223915
43767,1503471,0.26990295304189366
43767,1503636,0.2639725826269551
43767,1503642,0.1909955580794384
43767,1503645,0.18721860864251422
43767,1503674,0.23663641102740887
43767,1503836,0.7676186373029542
43767,1503910,0.1128464462740798
43767,1503986,0.04132897603068787
43768,1503044,0.10735810244262196
43768,1503325,0.18566398088879432
43768,1503723,0.09411002964287749
43768,1503836,1.5101215830444237
43768,1503964,0.3496797880446531
43768,1503986,0.09259037606818633
43769,1503001,0.08928241423757602
43769,1503009,0.028654520164196506
43769,1503044,0.13264788617339585
43769,1503096,0.10764027796346046
43769,1503233,0.00774992960677072
43769,1503275,0.037142467694301504
43769,1503325,0.43361463325901195
43769,1503404,0.02084035745271006
43769,1503432,0.04157165198862671
43769,1503436,0.6419459982339683
43769,1503471,0.07406496745637928
43769,1503510,0.06385406504514395
43769,1503575,0.04219918501876774
43769,1503604,0.07769360873109554
43769,1503607,0.07854379358691237
43769,1503636,0.09416614070815559
43769,1503642,0.04407640548414962
43769,1503645,0.03232298161988835
43769,1503674,0.5990364699035722
43769,1503676,0.11720678322865802
43769,1503820,0.0337892927925866
43769,1503857,0.22589505992247047
43769,1503910,0.08657811047434087
43770,1503001,0.03014623482937838
43770,1503009,0.01416385438099346
43770,1503044,0.04182063282627979
43770,1503096,0.03753268734500329
43770,1503251,0.02320799810230529
43770,1503275,0.01469908673940992
43770,1503325,0.13709471358780062
43770,1503350,0.01949898359320867
43770,1503404,0.0074436953060795725
43770,1503432,0.019211068832856306
43770,1503436,0.2235607442750117
43770,1503471,0.025261994425701373
43770,1503482,0.008609091955627103
43770,1503510,0.03239075174363984
43770,1503575,0.02085287193205261
43770,1503604,0.03949894141527737
43770,1503636,0.03365365601579498
43770,1503642,0.01645291312435136
43770,1503645,0.01039103459006722
43770,1503674,0.27923585362169656
43770,1503676,0.056754321214704
43770,1503820,0.016767134575904296
43770,1503857,0.09987493600068191
43770,1503910,0.03453555691894811
43772,1503001,0.022912132266633852
43772,1503044,0.03063384669215961
43772,1503325,0.052965546087379974
43772,1503645,0.0041176772219634235
43772,1503723,0.025872518378516975
43772,1503836,0.41006647449308065
43772,1503964,0.09468463935775857
43772,1503986,0.024611846333757192
43773,1503001,0.011145949874362761
43773,1503009,0.0023428795617609463
43773,1503044,0.01702274677457663
43773,1503096,0.011826183111035634
43773,1503233,8.048773841515673e-4
43773,1503275,0.003961141419853747
43773,1503325,0.05491173898869336
43773,1503404,0.002048491168524622
43773,1503432,0.0035429506432509373
43773,1503436,0.06585836067692658
43773,1503471,0.009107564894980097
43773,1503604,0.006284096386594352
43773,1503607,0.008295391032866061
43773,1503636,0.01109839602232528
43773,1503642,0.005045368842372453
43773,1503645,0.00395313922221723
43773,1503674,0.052781441937386445
43773,1503676,0.009680514305230717
43773,1503820,0.0027590370496213303
43773,1503857,0.019603942724895275
43773,1503910,0.009180233825634312
43774,1503009,0.03821266707424371
43774,1503251,0.061666136779296075
43774,1503275,0.011596442641254446
43774,1503350,0.04667349528187798
43774,1503404,0.004068230288221857
43774,1503432,0.03943042334664044
43774,1503436,0.12024014865272496
43774,1503471,0.013601713395628627
43774,1503482,0.022875831133459278
43774,1503510,0.1171012083448272
43774,1503575,0.06420140226731606
43774,1503604,0.13619929214612317
43774,1503636,0.020396185801302317
43774,1503674,0.21381027087514834
43774,1503676,0.1319396498270302
43774,1503820,0.04869335861295216
43774,1503857,0.12182035938331066
43774,1503910,0.028272326551236775
43775,1503009,0.038763570243101994
43775,1503251,0.06332912269332855
43775,1503275,0.011330690955572438
43775,1503350,0.047583762923713066
43775,1503404,0.003871583313664925
43775,1503432,0.03969100117470358
43775,1503436,0.1144287659474777
43775,1503471,0.013080657797188939
43775,1503482,0.023492785896251173
43775,1503510,0.12343091484316077
43775,1503575,0.0666464468669384
43775,1503604,0.14165200582226098
43775,1503636,0.019725358629570793
43775,1503674,0.2056343689357348
43775,1503676,0.13247229931079052
43775,1503820,0.049899356148440606
43775,1503857,0.1181292342061569
43775,1503910,0.027679067141149462
43776,1503001,0.21809407414309012
43776,1503044,0.6772247764193001
43776,1503096,0.11452481144199306
43776,1503206,0.01651427838319626
43776,1503275,0.011056176162842943
43776,1503325,1.1209665854574409
43776,1503404,0.0032692048234065356
43776,1503436,0.11769630339425176
43776,1503471,0.06075942250575642
43776,1503636,0.057978972671747
43776,1503642,0.036677273842479784
43776,1503645,0.06912436521622552
43776,1503674,0.06443506453381916
43776,1503836,0.16783688123588633
43776,1503910,0.025768183926331865
43776,1503964,0.06953550351058822
43776,1503986,0.01019941951517363
43778,1503044,0.03999416501895881
43778,1503325,0.06937644277094215
43778,1503590,0.050260722197653984
43778,1503723,0.04059452837554951
43778,1503836,0.604123355889969
43778,1503964,0.15792096689225182
43778,1503986,0.04395568488282834
43779,1503044,0.08093517973317974
43779,1503590,0.1135787225724996
43779,1503723,0.08927584185465327
43779,1503836,1.2778078839031008
43779,1503964,0.3584390881851797
43779,1503986,0.10317916955933988
43780,1503253,0.27687384034317675
43780,1503353,0.29549154893977025
43780,1503642,0.04192355778057791
43780,1503670,0.015613525377659058
43780,1503751,0.20911571745226698
43781,1503253,0.877799229737237
43781,1503353,0.7372985876470433
43781,1503642,0.12047177916118422
43781,1503670,0.05081183360332454
43781,1503751,0.7290914847069616
43782,1503253,0.18560235989120144
43782,1503353,0.1937897639787407
43782,1503642,0.027817035612618998
43782,1503670,0.01056197581611409
43782,1503751,0.14153965341705305
43784,1503001,0.34605914271826577
43784,1503044,0.20038824168255104
43784,1503275,0.031397648530613144
43784,1503325,0.4490250830903922
43784,1503404,0.0036567639829323717
43784,1503436,0.12485462993269245
43784,1503471,0.17622453999178625
43784,1503636,0.17132009179970223
43784,1503642,0.096634144121469
43784,1503645,0.02425183419053009
43784,1503674,0.12645461698240296
43784,1503857,0.03275513704721413
43784,1503910,0.07377541242109002
43865,1503001,1.3697944374579736
43865,1503044,0.4060401866459371
43865,1503275,0.04824720256118
43865,1503325,0.7927895923996853
43865,1503404,0.004783939682795753
43865,1503436,0.1646286876427502
43865,1503471,0.24624646875133574
43865,1503636,0.27402738072423294
43865,1503642,0.24121360449623444
43865,1503645,0.04239074597231597
43865,1503674,0.16452024633486212
43865,1503836,0.15532810717507117
43865,1503910,0.11538199602873953
43866,1503001,0.04824306485242987
43866,1503009,0.0030209659007291714
43866,1503044,0.025185938429497484
43866,1503275,0.033963712981121295
43866,1503325,0.06801318344582138
43866,1503353,0.009362198617460323
43866,1503404,0.001627029046999778
43866,1503436,0.05154204880986346
43866,1503471,0.03489007342457866
43866,1503604,0.009641188891880498
43866,1503636,0.061704806849012826
43866,1503642,0.03747080324155616
43866,1503645,0.004108905870517877
43866,1503674,0.11352032134241884
43866,1503676,0.011439262842031353
43866,1503820,0.0036639926883543215
43866,1503857,0.018280657227557513
43866,1503910,0.07875978558393715
43867,1503001,0.547397009666817
43867,1503044,0.16340211195966017
43867,1503275,0.016615659312356958
43867,1503325,0.3103246851503956
43867,1503404,0.0017218058550413076
43867,1503436,0.05948792723634132
43867,1503471,0.08519265825008807
43867,1503636,0.09435543510932114
43867,1503642,0.08713014303585602
43867,1503645,0.01666578618270946
43867,1503674,0.05725107806422962
43867,1503836,0.07040600498790016
43867,1503910,0.039753356462812396
43868,1503001,1.3098996149974478
43868,1503044,0.46218340510161343
43868,1503275,0.1138525989135057
43868,1503325,1.0184989376848428
43868,1503404,0.009181333532812256
43868,1503436,0.30979680716853486
43868,1503471,0.5567771394218298
43868,1503636,0.6470365698143644
43868,1503642,0.42221208699246066
43868,1503645,0.054958055027580804
43868,1503674,0.3714107202889794
43868,1503910,0.27123854938305364
43870,1503009,0.3483794198047874
43870,1503050,0.2348371331208464
43870,1503074,0.7394382079757026
43870,1503103,0.37704270020392533
43870,1503251,3.8284589564758735
43870,1503263,0.7049014971857149
43870,1503286,0.3105274383041943
43870,1503308,0.3893708652995413
43870,1503348,0.5524509855862619
43870,1503350,2.4219816212260197
43870,1503383,0.7871913678373202
43870,1503404,0.01103773307089944
43870,1503423,0.13067080100190623
43870,1503432,1.1237140181880987
43870,1503482,1.4203367735152228
43870,1503510,4.094593583923196
43870,1503514,0.4280981879637331
43870,1503575,4.218330875731897
43870,1503604,1.0598689542412674
43870,1503611,0.5591101328152928
43870,1503676,1.285811117239449
43870,1503820,0.6364357968406035
43870,1503857,0.679234023264561
43870,1503869,0.27298945586337675
43870,1503883,0.4861798012939146
43871,1503009,0.12284586136706437
43871,1503050,0.042344786725241015
43871,1503074,0.14873267829009199
43871,1503138,0.045931781904198804
43871,1503233,0.0109922505752866
43871,1503251,0.5963633971577024
43871,1503263,0.17810649749659066
43871,1503286,0.12798540870365593
43871,1503308,0.0746321978975779
43871,1503348,0.189289377542186
43871,1503350,0.5062939360831373
43871,1503383,0.13400406292808448
43871,1503404,0.005126009479970406
43871,1503423,0.042458109646355206
43871,1503432,0.4313220328801
43871,1503436,0.15724134616017255
43871,1503482,0.22122103410215405
43871,1503510,0.4503108331641022
43871,1503514,0.09743090119203941
43871,1503524,0.04086371577144911
43871,1503575,0.43433047082358095
43871,1503604,0.2719415831008766
43871,1503607,0.09501621696069214
43871,1503611,0.15538345941885653
43871,1503674,0.12230671641905172
43871,1503676,0.5393102040051879
43871,1503820,0.19246595897055527
43871,1503857,0.33159426760201216
43871,1503869,0.05969145224017119
43871,1503883,0.09927988592792253
43872,1503009,0.4908003106366053
43872,1503050,0.14974134114539814
43872,1503074,0.5163710711003225
43872,1503251,2.43780982802045
43872,1503263,0.588847881414194
43872,1503286,0.37552666513875704
43872,1503308,0.2590633646045178
43872,1503348,0.5747306253925579
43872,1503350,1.8648666357207904
43872,1503383,0.4804561382177542
43872,1503404,0.016929961784717586
43872,1503423,0.13076775194517853
43872,1503432,1.3326853664099034
43872,1503436,0.515259736135664
43872,1503482,0.9043246736760411
43872,1503510,2.2329654905746352
43872,1503514,0.3228148963923129
43872,1503575,2.066093825919892
43872,1503604,1.2062568829730613
43872,1503611,0.4980838188263327
43872,1503674,0.4529898495842287
43872,1503676,1.9492698610558818
43872,1503820,0.8407445201104453
43872,1503857,1.0560914547454567
43872,1503869,0.20115240096980505
43872,1503883,0.3411126434404109
44129,1503001,0.022705078709388808
44129,1503044,0.04744032451954921
44129,1503096,0.012297666458195336
44129,1503206,0.001404899240121679
44129,1503275,0.0025323468018561696
44129,1503325,0.12482365667965241
44129,1503404,7.705568422174165e-4
44129,1503436,0.027241555835752985
44129,1503471,0.012157780695278102
44129,1503607,0.0073465790478696065
44129,1503636,0.011678991717617425
44129,1503642,0.005749609851886004
44129,1503645,0.006912334479750066
44129,1503674,0.016949447582036762
44129,1503857,0.00695021490641147
44129,1503910,0.005856222767044815
44130,1503009,0.0723818518336452
44130,1503251,0.11504124994854979
44130,1503275,0.030119789264145578
44130,1503325,0.16035230985510474
44130,1503350,0.08809990829394522
44130,1503404,0.009852614881056153
44130,1503432,0.07621343792593441
44130,1503436,0.29131536809162617
44130,1503471,0.035417243413940196
44130,1503482,0.04267587453747938
44130,1503510,0.21328661579011643
44130,1503575,0.11812955425995023
44130,1503604,0.2497194424658973
44130,1503636,0.05322606281127103
44130,1503674,0.5567945436265753
44130,1503676,0.2551526949083102
44130,1503820,0.09087233165052992
44130,1503857,0.2612116813224353
44130,1503910,0.07330208591933715
44131,1503001,0.09197780613502547
44131,1503044,0.11624789587787213
44131,1503325,0.19993245241740148
44131,1503645,0.015342605400956232
44131,1503723,0.09209187573919045
44131,1503836,1.7190156218166304
44131,1503964,0.3386433053534857
44131,1503986,0.0897004855022791
44132,1503044,0.04357790389389923
44132,1503325,0.07512752879703184
44132,1503723,0.037504426296248415
44132,1503836,0.6674739959642011
44132,1503964,0.14091680194460615
44132,1503986,0.03809647777356625
44133,1503044,0.05858226595427702
44133,1503723,0.05557461590191248
44133,1503836,0.9529753085567831
44133,1503964,0.21630232735912078
44133,1503986,0.06075450041786827
44134,1503009,0.6155313927516275
44134,1503074,0.2808605295558205
44134,1503251,1.42649119680483
44134,1503263,0.31736661311287173
44134,1503286,0.23113505662532816
44134,1503348,0.3242233866725673
44134,1503350,1.0238320641947898
44134,1503404,0.020473073607807576
44134,1503423,0.07255594614385254
44134,1503432,0.7395907618099341
44134,1503436,0.6119918819214999
44134,1503482,0.5291820615939743
44134,1503510,2.602838995798882
44134,1503575,1.545886276225259
44134,1503604,2.3959418119642133
44134,1503611,0.26981101111989847
44134,1503674,0.7308365861345885
44134,1503676,1.9531701343050776
44134,1503820,1.0093936256482066
44134,1503857,1.045034387132463
44134,1503869,0.10860857033254206
44134,1503883,0.18506139446436906
44136,1503001,0.0932928249326485
44136,1503044,0.2749309148726616
44136,1503096,0.12930939233733063
44136,1503206,0.02754065508421817
44136,1503325,0.5246520698428255
44136,1503590,0.1888294749274166
44136,1503638,0.23788019877785274
44136,1503645,0.04748757717636773
44136,1503723,0.1977177091564963
44136,1503836,0.485486996230158
44136,1503964,0.39289863790278623
44136,1503986,0.046931314415689644
44451,1503050,0.062440179413972466
44451,1503074,0.16366082704494703
44451,1503096,0.9632739004958896
44451,1503138,1.1822126993141957
44451,1503206,0.15608299005368173
44451,1503233,0.20351853816070378
44451,1503263,0.17217777594643482
44451,1503286,1.1947799203552902
44451,1503308,0.14027817016098185
44451,1503348,0.7202113981081347
44451,1503350,0.15041956941690088
44451,1503404,0.005031724797114471
44451,1503423,0.10248744693804804
44451,1503432,0.13101461897198483
44451,1503436,0.17301963176364726
44451,1503514,0.31326692934518213
44451,1503524,1.4399692761169038
44451,1503607,1.6842498407494404
44451,1503611,0.23598001334078333
44451,1503645,0.03924913400911906
44451,1503676,0.1047393811229746
44451,1503857,0.1853156653446114
44451,1503869,0.11229529237637619
44451,1503883,0.15010091228567532
44453,1503009,0.01754950734921255
44453,1503050,0.32244270322699803
44453,1503074,0.7016672383266959
44453,1503103,0.6449253150553286
44453,1503138,0.07527472544820407
44453,1503233,0.014144977516100889
44453,1503251,0.26102904074510735
44453,1503263,0.40960405832439406
44453,1503286,0.2439760984409609
44453,1503308,0.6877383130490259
44453,1503348,0.5616239430586334
44453,1503350,0.2898676528887731
44453,1503383,0.9863104355154986
44453,1503423,0.11708488732609301
44453,1503432,0.15004811059748213
44453,1503482,0.09683338779390538
44453,1503510,0.1048699330492347
44453,1503514,1.076294814083465
44453,1503524,0.0818673372829991
44453,1503575,0.11943110801477158
44453,1503607,0.11386382752917303
44453,1503611,0.4889253110320162
44453,1503676,0.0797513265597162
44453,1503820,0.027980182565687167
44453,1503857,0.07381216010833815
44453,1503869,0.5824143242193923
44453,1503883,0.7631901274314277
44454,1503009,0.21661898401039548
44454,1503050,0.13788012533455601
44454,1503074,0.4625402383679454
44454,1503103,0.2206456971380309
44454,1503251,2.3884703102391116
44454,1503263,0.4883476811918668
44454,1503286,0.24050708515390637
44454,1503308,0.234521791210702
44454,1503348,0.41273009522605336
44454,1503350,1.6772991309848937
44454,1503383,0.44847616766123105
44454,1503404,0.0076152111950729484
44454,1503423,0.09661917543616808
44454,1503432,0.8793840684473617
44454,1503436,0.23277900269486693
44454,1503482,0.8860336790538887
44454,1503510,1.5191077788754201
44454,1503514,0.2767270230513071
44454,1503575,1.6987636180331507
44454,1503604,0.5676033299597925
44454,1503611,0.3964998721234069
44454,1503674,0.1992392374548843
44454,1503676,0.8602400143107587
44454,1503820,0.3802246075637427
44454,1503857,0.4875227802218419
44454,1503869,0.17511670746302546
44454,1503883,0.3036428266773613
44455,1503009,0.01097947330027531
44455,1503050,0.14656902988486928
44455,1503074,0.3379921598626835
44455,1503103,0.31594523643633415
44455,1503138,0.06460127991264139
44455,1503233,0.012026524375232628
44455,1503251,0.14436754519890377
44455,1503263,0.24136434391157635
44455,1503286,0.20568524138991334
44455,1503308,0.3234592193667209
44455,1503348,0.46039778404418447
44455,1503350,0.16395683628053734
44455,1503383,0.4513953738846655
44455,1503423,0.08943750391988589
44455,1503432,0.09412866599758
44455,1503482,0.053555019391903054
44455,1503514,0.6205478490195924
44455,1503524,0.07083225437725202
44455,1503575,0.06621615757114623
44455,1503607,0.09676172066698283
44455,1503611,0.32057565040281355
44455,1503676,0.05087349978238329
44455,1503820,0.01706690063419644
44455,1503857,0.05168782015164562
44455,1503869,0.26253866913337615
44455,1503883,0.34535302605828083
43785,1503001,0.48943582505238786
43785,1503044,0.13548652330644723
43785,1503275,0.009686666548739354
43785,1503325,0.2341723778666265
43785,1503471,0.04715536250214697
43785,1503636,0.054292984737472606
43785,1503642,0.0706740224476381
43785,1503645,0.013198483268259769
43785,1503836,0.16381239364999892
43785,1503910,0.02341265656919925
43785,1503986,0.006897919662235296
43786,1503001,1.4872695347578408
43786,1503044,0.6849097409211661
43786,1503275,0.06643099975141895
43786,1503325,1.353919715341067
43786,1503404,0.007882613299566679
43786,1503436,0.27259727202062056
43786,1503471,0.3612996035029901
43786,1503636,0.3757217977998477
43786,1503642,0.2810120700193809
43786,1503645,0.07234517667751564
43786,1503674,0.2519055290763008
43786,1503836,0.2156879882687012
43786,1503910,0.15751735314101564
43787,1503001,0.26854789464675277
43787,1503009,0.10108480715758016
43787,1503275,0.2213822881271371
43787,1503325,0.5766758296616342
43787,1503404,0.02549846152437388
43787,1503436,0.7684821194676981
43787,1503471,0.2046019133231795
43787,1503510,0.32483526603991336
43787,1503575,0.16860350194616325
43787,1503604,0.3583978402119682
43787,1503636,0.3438274872561361
43787,1503642,0.24155013587581653
43787,1503674,2.3339288483477545
43787,1503676,0.3596864379018775
43787,1503820,0.12722460670009123
43787,1503857,0.4345433284238863
43787,1503910,0.5504200938535323
43788,1503001,0.1574893882098017
43788,1503044,0.07269066847591957
43788,1503275,0.02129576300246638
43788,1503325,0.17008139891960772
43788,1503404,0.001815560029502791
43788,1503436,0.060888319006057824
43788,1503471,0.11237106346824942
43788,1503636,0.11717859640673657
43788,1503642,0.05998304136815911
43788,1503645,0.009340342532688447
43788,1503674,0.0751720080190985
43788,1503857,0.016717554876108636
43788,1503910,0.05019793349985857
43789,1503001,0.12126172466457456
43789,1503009,0.035792167278584495
43789,1503044,0.08586138912528389
43789,1503275,0.09794846878029505
43789,1503325,0.25629759418371334
43789,1503404,0.010648604401694411
43789,1503436,0.32276482224552616
43789,1503471,0.09294789942675058
43789,1503510,0.10917491355303281
43789,1503604,0.12319998908287308
43789,1503636,0.15527367521866567
43789,1503642,0.10488561182237195
43789,1503674,0.9894587975799602
43789,1503676,0.12935837500437453
43789,1503820,0.044541070995296306
43789,1503857,0.1668830575783768
43789,1503910,0.2416069523094005
43790,1503001,0.41066138333449875
43790,1503009,0.027081486994745545
43790,1503044,0.27248998024178595
43790,1503275,0.20197988120027402
43790,1503325,0.7508970072903349
43790,1503404,0.017261059117154254
43790,1503436,0.5527233284363408
43790,1503471,0.33024855173835677
43790,1503604,0.08239174610658953
43790,1503636,0.5077377824673921
43790,1503642,0.253689372874854
43790,1503645,0.04579710063264683
43790,1503674,1.0082079725120396
43790,1503676,0.10508608760810614
43790,1503820,0.032473080452556584
43790,1503857,0.18131603034039
43790,1503910,0.46582181843665654
43791,1503001,0.12481719261309804
43791,1503009,0.04375659423502511
43791,1503275,0.10099935137716909
43791,1503325,0.2736292020215575
43791,1503404,0.011921749666329395
43791,1503436,0.35994812818766037
43791,1503471,0.09604198510781821
43791,1503510,0.13593396480114223
43791,1503575,0.0716945783831532
43791,1503604,0.1523417807104976
43791,1503636,0.15981899968254462
43791,1503642,0.10864622343246381
43791,1503674,1.0987563909030045
43791,1503676,0.15708705735406356
43791,1503820,0.05469487768386102
43791,1503857,0.19630077131371287
43791,1503910,0.24963642185856283
43792,1503001,0.14780029062625408
43792,1503009,0.012834112444448861
43792,1503044,0.10279001197878818
43792,1503275,0.08258482503631932
43792,1503325,0.28940194125414725
43792,1503404,0.007570863502974255
43792,1503436,0.240012340242977
43792,1503471,0.11876824686292756
43792,1503604,0.039431366977721316
43792,1503636,0.18429243223382347
43792,1503642,0.09587796312149376
43792,1503645,0.018032154658439842
43792,1503674,0.4818830351308544
43792,1503676,0.04947374561863809
43792,1503820,0.01542745513656874
43792,1503857,0.08295658233103471
43792,1503910,0.19153854426520975
43793,1503044,0.10030594886678412
43793,1503590,0.17675325005691775
43793,1503638,0.182983164425362
43793,1503723,0.13624542948720578
43793,1503836,1.3942530755616473
43793,1503964,0.5581951315402696
43793,1503986,0.1616109044653304
43794,1503001,0.25971383532641207
43794,1503044,0.6227672760943496
43794,1503096,0.143359751347786
43794,1503206,0.024063029432172634
43794,1503325,1.0645539901410226
43794,1503404,0.0029241211978512467
43794,1503436,0.1057212993321614
43794,1503471,0.05603510086752918
43794,1503636,0.054183080021998106
43794,1503645,0.07583570727560647
43794,1503723,0.09519254336537673
43794,1503836,0.4733976185314779
43794,1503964,0.1917317928846324
43794,1503986,0.029674474362190242
43795,1503009,0.011839151680910716
43795,1503044,0.030036958114734013
43795,1503096,0.032469708312582765
43795,1503233,0.0025473099811235862
43795,1503251,0.020013918633744607
43795,1503275,0.008497079920844572
43795,1503286,0.014117114323383969
43795,1503325,0.1012616699868236
43795,1503350,0.017083168158544926
43795,1503404,0.0062704995542966395
43795,1503432,0.017061853466902466
43795,1503436,0.18590164679803878
43795,1503471,0.01550067115189257
43795,1503482,0.007424212445860936
43795,1503510,0.02599274760928
43795,1503575,0.017455028790616688
43795,1503604,0.03146782744642585
43795,1503607,0.02520475317422294
43795,1503636,0.02004988688640424
43795,1503645,0.008103914114133633
43795,1503674,0.1630286882020373
43795,1503676,0.048609890780718826
43795,1503820,0.013944866796650931
43795,1503857,0.0906955559802366
43795,1503910,0.019944323122352062
43796,1503001,0.16604317319020354
43796,1503044,0.46620481878655684
43796,1503096,0.11843583331411395
43796,1503206,0.013856916494762542
43796,1503233,0.006215313470333046
43796,1503275,0.01704955512810305
43796,1503325,1.2560029299355255
43796,1503404,0.006066570821300029
43796,1503436,0.21670325526472795
43796,1503471,0.08217887589738548
43796,1503607,0.069837720648488
43796,1503636,0.07869257016594598
43796,1503642,0.039343879710583944
43796,1503645,0.06870748398010747
43796,1503674,0.12034094736389075
43796,1503857,0.0560442039854384
43796,1503910,0.03941521813509437
43797,1503044,0.12081098267363607
43797,1503590,0.19888935413118095
43797,1503638,0.20847062890079476
43797,1503723,0.15720083145681513
43797,1503836,1.5625758856532967
43797,1503964,0.6265703252378749
43797,1503986,0.1742518259146093
43798,1503001,0.7938358472588218
43798,1503044,0.8809049953035395
43798,1503325,1.457902878987367
43798,1503471,0.12498343940498256
43798,1503636,0.1263276418079995
43798,1503642,0.11146857481130255
43798,1503645,0.09307341142445161
43798,1503836,1.166107489647916
43798,1503964,0.2951996523758426
43798,1503986,0.05740886271316178
43799,1503001,0.2515015230449039
43799,1503044,1.1639591654266708
43799,1503096,0.20562871229728932
43799,1503206,0.028998421017140324
43799,1503233,0.009920273423406074
43799,1503275,0.01532864191512637
43799,1503325,1.9721454749636655
43799,1503404,0.005474574871103558
43799,1503436,0.19797291537823455
43799,1503471,0.0815473223268746
43799,1503607,0.11586605517815896
43799,1503636,0.07729291561773984
43799,1503645,0.12467233528158103
43799,1503674,0.09961417286730244
43799,1503723,0.058804802482826886
43799,1503836,0.19385722224636215
43799,1503910,0.03559121554027242
43799,1503964,0.0933118779038436
43799,1503986,0.012587165701684262
43800,1503001,0.053152163365273127
43800,1503009,0.024226592003709906
43800,1503044,0.09275582541557824
43800,1503096,0.09388321891100002
43800,1503138,0.023246505784469466
43800,1503233,0.0070135304329037905
43800,1503251,0.042343562731739906
43800,1503275,0.02105397924533875
43800,1503286,0.035813506768888274
43800,1503325,0.3135893510357462
43800,1503350,0.03683644915249866
43800,1503404,0.018627394852092888
43800,1503432,0.03747484994023366
43800,1503436,0.5589133331519107
43800,1503471,0.043495560321473434
43800,1503482,0.015707397900784223
43800,1503510,0.052212098526738346
43800,1503575,0.035940174519804566
43800,1503604,0.06284978921911248
43800,1503607,0.07042986877621712
43800,1503636,0.05401988904215316
43800,1503642,0.025050749047799126
43800,1503645,0.024972042605318913
43800,1503674,0.3630813006536699
43800,1503676,0.10140353499047362
43800,1503820,0.028481587812042422
43800,1503857,0.20660575490239985
43800,1503910,0.04911012986157144
43801,1503044,0.15991050433259962
43801,1503325,0.2820406715126245
43801,1503590,0.24722176243446453
